data_table,annual_avg_temp_c,annual_precipitation_mm,area_1000ha,area_yoy_pct,avg_distance_km,avg_humidity_pct,avg_retail_yuan_per_jin,avg_wind_speed_m_s,bee_colonies,bee_colonies_10k,bee_dependency,bee_friendly_by_province,bee_queen,bee_type,bee_venom_yuan_per_g,beekeeper_cost_yuan,beekeeper_households,beekeeper_households_est,beekeeper_income_yuan,beekeeper_name,beekeeper_origin,beekeeping_enterprises_2025,beekeeping_mode,beeswax,beeswax_yuan_per_kg,bloom_mid,bloom_months,bloom_north,bloom_provinces_count,bloom_south,cancelled_annual,case_year,category,chinese_bee_pct,colonies_10k,colonies_count,colonies_fao_10k,colonies_interpolated_10k,colonies_national_10k,colonies_per_ha,colonies_per_household,colonies_share_pct,colonies_source,colony_sales,colony_share_pct,colony_winter_loss_pct,consumption_per_capita_grams,cost_income_ratio_pct,cost_per_colony_yuan,cost_total,cost_total_est,cost_total_yuan,county,crop,crop_sowing_area_1000ha,cumulative_km,diesel_price_yuan_per_liter,distance_km,distribution,domestic_consumption_tonnes,dominant_nectar_source,dominant_transport,end_date,end_day,end_month,equipment,era,export_share_pct,export_tonnes,export_unit_price_usd_per_kg,export_value_10000usd,extra,extreme_heat_days,farm_id,feed_sugar,feed_total_yuan,feed_transport_share_pct,flower_type,flowering_advance_days,flowering_duration_days,flowering_mid,flowering_months,flowering_north,flowering_south,from_lat,from_lng,from_location,frost_free_days,fruit_cn,fruit_en,fruit_sci,gdp_per_capita_yuan,granularity,heavy_rain_days,honey_color,honey_color_hex,honey_grade,honey_import_tonnes,honey_income_pct,honey_plant,honey_price_yuan_per_kg,honey_price_yuan_per_tonne,honey_processing_enterprises,honey_production_2023_10kt,honey_production_kg,honey_production_tonnes,honey_sales,honey_share_pct,honey_yield_kg_per_colony,importance,income_honey,income_per_colony_yuan,income_pollination_service,income_total,income_total_est,income_total_yuan,indicator,inflorescence_type,intensive_migratory_colonies,intensive_migratory_cost,intensive_migratory_honey_price,intensive_migratory_income,intensive_migratory_profit,intensive_migratory_profit_per_colony,intensive_migratory_yield_kg,is_migratory,key_features,location,main_honey_flow_months,main_nectar_plants,main_pollinators,main_provinces,main_routes,main_transport,medicine,method,migratory_households,migratory_ratio,nectar_chain,nectar_source_score,nectar_sources,nectar_yield_kg_per_colony,net_increase,new_reg_yoy_pct,new_registrations,optimal_temp_c,orchard_area_1000ha,orchard_area_share_pct,orchard_provinces,other_cost,other_income,output_10000tonnes,output_yoy_pct,peak_month,period,period_days,pesticide_per_ha_kg,pesticide_production_10000tonnes,pesticide_risk_score,pesticide_use_10000tonnes,plant_cn,plant_en,plant_sci,plant_type,pollen,pollen_feed,pollen_rape_farmgate_yuan_per_kg,pollen_tea_farmgate_yuan_per_kg,pollen_yuan_per_kg,pollination_demand,pollination_income_pct,pollination_service,pollination_share_pct,pollination_type,population_100million,precip_change_pct,price_acacia_yuan_per_tonne,price_linden_yuan_per_tonne,price_lychee_yuan_per_tonne,price_pollen_yuan_per_kg,price_rape_yuan_per_tonne,price_royal_jelly_yuan_per_kg,processing_pct_of_total,profit,profit_margin_pct,profit_yuan,propolis,propolis_raw_farmgate_yuan_per_kg,propolis_yuan_per_kg,province,province_demand_summary,province_lat,province_lng,provinces,purchase_price_yuan_per_jin,purchase_price_yuan_per_tonne,rapeseed_area_1000ha,rapeseed_production_10000tonnes,recommended_colonies_per_ha,record_type,region,rental_price_mid_yuan,rental_price_per_colony,rental_price_range_yuan,retail_acacia_yuan_per_jin,retail_avg_yuan_per_jin,retail_premium_yuan_per_jin,retail_rape_yuan_per_jin,retail_to_purchase_ratio,retail_wildflower_yuan_per_jin,route,route_count,route_description,route_name,route_pattern,route_provinces_count,route_total_km,route_type,royal_jelly,royal_jelly_farmgate_yuan_per_kg,royal_jelly_yuan_per_kg,rural_per_capita_income_yuan,schedule,section,segment_km,segment_order,self_fertile,semi_migratory_colonies,semi_migratory_cost,semi_migratory_honey_price,semi_migratory_income,semi_migratory_profit,semi_migratory_profit_per_colony,semi_migratory_yield_kg,source_category,source_fao,source_interpolated,source_note,spring_avg_temp_c,start_date,start_day,start_month,stationary_chinese_colonies,stationary_chinese_cost,stationary_chinese_honey_price,stationary_chinese_income,stationary_chinese_profit,stationary_chinese_profit_per_colony,stationary_chinese_yield_kg,stationary_italian_colonies,stationary_italian_cost,stationary_italian_honey_price,stationary_italian_income,stationary_italian_profit,stationary_italian_profit_per_colony,stationary_italian_yield_kg,stay_days,sugar_price_yuan_per_tonne,sunshine_hours,temp_anomaly_c,temp_range_c,to_lat,to_lng,to_location,total_cost,total_enterprises,total_income,total_practitioners,transport_fuel,transport_labor,transport_maintain,transport_mode,transport_toll,transport_total_yuan,trend,type,unit,us_honey_price_usd_per_kg,value,western_bee_pct,year,yield_increase_pct,yield_kg_per_colony,yield_kg_per_ha,yield_per_colony_kg,yoy_growth_pct
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,,,,,,,2025-12-03,3,12,,2000s,,,,,,,,,,,,,,,,,,23.1291,113.2644,广东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,越冬南返,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东线（沿海线）,,,57,classic,,,,,,,800,8,,,,,,,,,,,,,,2025-11-17,17,11,,,,,,,,,,,,,,,16,,,,,26.0745,119.2965,福建,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,2026-01-17,17,1,,2000s,,,,,,,,,,,,,,,,,,23.1291,113.2644,广东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,越冬/油菜繁殖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中线（京广线）,,,34,classic,,,,,,,300,1,,,,,,,,,,,,,,2025-12-03,3,12,,,,,,,,,,,,,,,45,,,,,22.817,108.3665,广西,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,2025-03-22,22,3,,2000s,,,,,,,,,,,,,,,,,,28.6829,115.858,江西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,油菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中线（京广线）,,,34,classic,,,,,,,500,2,,,,,,,,,,,,,,2025-02-27,27,2,,,,,,,,,,,,,,,23,,,,,28.2282,112.9388,湖南,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,,2025-04-17,17,4,,2000s,,,,,,,,,,,,,,,,,,30.5928,114.3055,湖北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,紫云英,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中线（京广线）,,,34,classic,,,,,,,400,3,,,,,,,,,,,,,,2025-03-27,27,3,,,,,,,,,,,,,,,21,,,,,30.5928,114.3055,湖北,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,,,,,,,2025-05-17,17,5,,2000s,,,,,,,,,,,,,,,,,,34.7466,113.6254,河南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刺槐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中线（京广线）,,,34,classic,,,,,,,500,4,,,,,,,,,,,,,,2025-04-22,22,4,,,,,,,,,,,,,,,25,,,,,34.7466,113.6254,河南,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,,,,,,,2025-06-12,12,6,,2000s,,,,,,,,,,,,,,,,,,34.7466,113.6254,河南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,枣花（就近）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中线（京广线）,,,34,classic,,,,,,,100,5,,,,,,,,,,,,,,2025-05-22,22,5,,,,,,,,,,,,,,,21,,,,,34.7466,113.6254,河南,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,,2025-07-22,22,7,,2000s,,,,,,,,,,,,,,,,,,38.0455,114.502,河北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,荆条,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中线（京广线）,,,34,classic,,,,,,,500,6,,,,,,,,,,,,,,2025-06-22,22,6,,,,,,,,,,,,,,,30,,,,,39.9042,116.4074,北京,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,,,,,,,2025-08-27,27,8,,2000s,,,,,,,,,,,,,,,,,,40.8422,111.7498,内蒙古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,向日葵/荞麦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中线（京广线）,,,34,classic,,,,,,,500,7,,,,,,,,,,,,,,2025-07-27,27,7,,,,,,,,,,,,,,,31,,,,,40.8422,111.7498,内蒙古,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,2026-01-17,17,1,,2000s,,,,,,,,,,,,,,,,,,25.0389,102.7183,云南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,早油菜（繁蜂）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西线（西北线）,,,38,classic,,,,,,,400,1,,,,,,,,,,,,,,2025-11-27,27,11,,,,,,,,,,,,,,,51,,,,,25.0389,102.7183,云南,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,,,,,,2025-03-12,12,3,,2000s,,,,,,,,,,,,,,,,,,30.5728,104.0668,四川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,油菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西线（西北线）,,,38,classic,,,,,,,500,2,,,,,,,,,,,,,,2025-01-22,22,1,,,,,,,,,,,,,,,49,,,,,30.5728,104.0668,四川,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,2025-04-22,22,4,,2000s,,,,,,,,,,,,,,,,,,34.3416,108.9398,陕西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,油菜/刺槐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西线（西北线）,,,38,classic,,,,,,,500,3,,,,,,,,,,,,,,2025-03-22,22,3,,,,,,,,,,,,,,,31,,,,,34.3416,108.9398,陕西,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,,,,,,,2025-07-02,2,7,,2000s,,,,,,,,,,,,,,,,,,36.6173,101.7782,青海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,油菜/山花,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西线（西北线）,,,38,classic,,,,,,,400,4,,,,,,,,,,,,,,2025-06-03,3,6,,,,,,,,,,,,,,,29,,,,,36.6173,101.7782,青海,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,,,,,,,2025-08-02,2,8,,2000s,,,,,,,,,,,,,,,,,,38.472,106.2589,宁夏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,老瓜头,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西线（西北线）,,,38,classic,,,,,,,600,5,,,,,,,,,,,,,,2025-07-03,3,7,,,,,,,,,,,,,,,29,,,,,36.0613,103.834,甘肃,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,,,,,,,2025-08-17,17,8,,2000s,,,,,,,,,,,,,,,,,,40.8422,111.7498,内蒙古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,向日葵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西线（西北线）,,,38,classic,,,,,,,300,6,,,,,,,,,,,,,,2025-07-27,27,7,,,,,,,,,,,,,,,21,,,,,40.8422,111.7498,内蒙古,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,,,,,,,2025-09-17,17,9,,2000s,,,,,,,,,,,,,,,,,,43.7928,87.617,新疆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,棉花,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西线（西北线）,,,38,classic,,,,,,,800,7,,,,,,,,,,,,,,2025-08-03,3,8,,,,,,,,,,,,,,,45,,,,,43.7928,87.617,新疆,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,2025-03-07,7,3,,2000s,,,,,,,,,,,,,,,,,,26.0745,119.2965,福建,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,油菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南线,,,30,classic,,,,,,,300,1,,,,,,,,,,,,,,2025-02-22,22,2,,,,,,,,,,,,,,,13,,,,,31.8206,117.2272,安徽,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,2025-03-27,27,3,,2000s,,,,,,,,,,,,,,,,,,28.6829,115.858,江西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,油菜/紫云英,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南线,,,30,classic,,,,,,,400,2,,,,,,,,,,,,,,2025-03-07,7,3,,,,,,,,,,,,,,,20,,,,,28.6829,115.858,江西,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,,,,,,,2025-04-17,17,4,,2000s,,,,,,,,,,,,,,,,,,28.2282,112.9388,湖南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,紫云英,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南线,,,30,classic,,,,,,,400,3,,,,,,,,,,,,,,2025-03-27,27,3,,,,,,,,,,,,,,,21,,,,,28.2282,112.9388,湖南,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,,,,,2025-05-22,22,5,,2000s,,,,,,,,,,,,,,,,,,30.5928,114.3055,湖北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,荆条/刺槐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南线,,,30,classic,,,,,,,500,4,,,,,,,,,,,,,,2025-04-22,22,4,,,,,,,,,,,,,,,30,,,,,30.5928,114.3055,湖北,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,,,,,,,2025-07-03,3,7,,2000s,,,,,,,,,,,,,,,,,,34.7466,113.6254,河南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,枣花/荆条/芝麻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南线,,,30,classic,,,,,,,500,5,,,,,,,,,,,,,,2025-05-22,22,5,,,,,,,,,,,,,,,42,,,,,34.7466,113.6254,河南,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,,,,,,,2025-08-17,17,8,,2000s,,,,,,,,,,,,,,,,,,30.5928,114.3055,湖北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,棉花,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南线,,,30,classic,,,,,,,300,6,,,,,,,,,,,,,,2025-07-07,7,7,,,,,,,,,,,,,,,41,,,,,28.2282,112.9388,湖南,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,,,,,,,2025-12-12,12,12,,2020s,,,,,,,,,,,,,,,,,,26.0745,119.2965,福建,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,越冬繁殖/荔枝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东线（沿海线）,,,57,classic,,,,,,,450,1,,,,,,,,,,,,,,2025-12-02,2,12,,,,,,,,,,,,,,,10,,,,,23.1291,113.2644,广东,,,,,,,,公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,2025-03-07,7,3,,2020s,,,,,,,,,,,,,,,,,,30.2741,120.1551,浙江,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,油菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东线（沿海线）,,,57,classic,,,,,,,350,2,,,,,,,,,,,,,,2025-02-17,17,2,,,,,,,,,,,,,,,18,,,,,31.8206,117.2272,安徽,,,,,,,,公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,2025-04-22,22,4,,2020s,,,,,,,,,,,,,,,,,,32.0603,118.7969,江苏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,甘蓝型油菜/紫云英,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东线（沿海线）,,,57,classic,,,,,,,200,3,,,,,,,,,,,,,,2025-04-02,2,4,,,,,,,,,,,,,,,20,,,,,32.0603,118.7969,江苏,,,,,,,,公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,2025-05-22,22,5,,2020s,,,,,,,,,,,,,,,,,,36.6516,117.1201,山东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刺槐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东线（沿海线）,,,57,classic,,,,,,,400,4,,,,,,,,,,,,,,2025-05-02,2,5,,,,,,,,,,,,,,,20,,,,,36.6516,117.1201,山东,,,,,,,,公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,,,,,,,2025-06-07,7,6,,2020s,,,,,,,,,,,,,,,,,,41.8057,123.4315,辽宁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刺槐（二趟）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东线（沿海线）,,,57,classic,,,,,,,300,5,,,,,,,,,,,,,,2025-05-25,25,5,,,,,,,,,,,,,,,13,,,,,41.8057,123.4315,辽宁,,,,,,,,海运/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,,2025-07-12,12,7,,2020s,,,,,,,,,,,,,,,,,,43.8961,125.3265,吉林,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,椴树,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东线（沿海线）,,,57,classic,,,,,,,600,6,,,,,,,,,,,,,,2025-06-12,12,6,,,,,,,,,,,,,,,30,,,,,45.8038,126.535,黑龙江,,,,,,,,公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,,,,,,,2025-08-17,17,8,,2020s,,,,,,,,,,,,,,,,,,40.8422,111.7498,内蒙古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,胡枝子/向日葵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东线（沿海线）,,,57,classic,,,,,,,400,7,,,,,,,,,,,,,,2025-07-17,17,7,,,,,,,,,,,,,,,31,,,,,40.8422,111.7498,内蒙古,,,,,,,,公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,,,,,,,2025-11-28,28,11,,2020s,,,,,,,,,,,,,,,,,,23.1291,113.2644,广东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,越冬南返,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东线（沿海线）,,,57,classic,,,,,,,800,8,,,,,,,,,,,,,,2025-11-12,12,11,,,,,,,,,,,,,,,16,,,,,26.0745,119.2965,福建,,,,,,,,铁路/公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,2026-01-12,12,1,,2020s,,,,,,,,,,,,,,,,,,23.1291,113.2644,广东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,越冬/油菜繁殖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中线（京广线）,,,34,classic,,,,,,,300,1,,,,,,,,,,,,,,2025-11-28,28,11,,,,,,,,,,,,,,,45,,,,,22.817,108.3665,广西,,,,,,,,公路,,,,,,,,,,,,,,
data_migration_routes_detailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,2025-03-17,17,3,,2020s,,,,,,,,,,,,,,,,,,28.6829,115.858,江西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,油菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中线（京广线）,,,34,classic,,,,,,,500,2,,,,,,,,,,,,,,2025-02-22,22,2,,,,,,,,,,,,,,,23,,,,,28.2282,112.9388,湖南,,,,,,,,公路,,,,,,,,,,,,,,
